 time            v(vin)          v(vout)        
 1.47428000e-03  7.51609010e-01  4.97238855e-01 
 1.47528000e-03  7.51546966e-01  4.99149458e-01 
 1.47628000e-03  7.51484860e-01  5.01074525e-01 
 1.47728000e-03  7.51422696e-01  5.03013927e-01 
 1.47828000e-03  7.51360476e-01  5.04967528e-01 
 1.47928000e-03  7.51298202e-01  5.06935191e-01 
 1.48028000e-03  7.51235876e-01  5.08916773e-01 
 1.48128000e-03  7.51173502e-01  5.10912128e-01 
 1.48228000e-03  7.51111082e-01  5.12921106e-01 
 1.48328000e-03  7.51048617e-01  5.14943552e-01 
 1.48428000e-03  7.50986112e-01  5.16979309e-01 
 1.48528000e-03  7.50923567e-01  5.19028218e-01 
 1.48628000e-03  7.50860986e-01  5.21090113e-01 
 1.48728000e-03  7.50798371e-01  5.23164828e-01 
 1.48828000e-03  7.50735724e-01  5.25252194e-01 
 1.48928000e-03  7.50673048e-01  5.27352038e-01 
 1.49028000e-03  7.50610346e-01  5.29464185e-01 
 1.49128000e-03  7.50547620e-01  5.31588459e-01 
 1.49228000e-03  7.50484872e-01  5.33724679e-01 
 1.49328000e-03  7.50422105e-01  5.35872664e-01 
 1.49428000e-03  7.50359321e-01  5.38032230e-01 
 1.49528000e-03  7.50296523e-01  5.40203191e-01 
 1.49628000e-03  7.50233713e-01  5.42385360e-01 
 1.49728000e-03  7.50170894e-01  5.44578548e-01 
 1.49828000e-03  7.50108069e-01  5.46782563e-01 
 1.49928000e-03  7.50045239e-01  5.48997214e-01 
 1.50028000e-03  7.49982407e-01  5.51222307e-01 
 1.50128000e-03  7.49919576e-01  5.53457646e-01 
 1.50228000e-03  7.49856748e-01  5.55703036e-01 
 1.50328000e-03  7.49793926e-01  5.57958280e-01 
 1.50428000e-03  7.49731112e-01  5.60223178e-01 
 1.50528000e-03  7.49668309e-01  5.62497531e-01 
 1.50628000e-03  7.49605518e-01  5.64781140e-01 
 1.50728000e-03  7.49542744e-01  5.67073802e-01 
 1.50828000e-03  7.49479987e-01  5.69375317e-01 
 1.50928000e-03  7.49417251e-01  5.71685480e-01 
 1.51028000e-03  7.49354538e-01  5.74004090e-01 
 1.51128000e-03  7.49291850e-01  5.76330941e-01 
 1.51228000e-03  7.49229190e-01  5.78665829e-01 
 1.51328000e-03  7.49166561e-01  5.81008549e-01 
 1.51428000e-03  7.49103965e-01  5.83358896e-01 
 1.51528000e-03  7.49041403e-01  5.85716662e-01 
 1.51628000e-03  7.48978880e-01  5.88081642e-01 
 1.51728000e-03  7.48916397e-01  5.90453629e-01 
 1.51828000e-03  7.48853957e-01  5.92832415e-01 
 1.51928000e-03  7.48791563e-01  5.95217793e-01 
 1.52028000e-03  7.48729215e-01  5.97609554e-01 
 1.52128000e-03  7.48666918e-01  6.00007491e-01 
 1.52228000e-03  7.48604674e-01  6.02411395e-01 
 1.52328000e-03  7.48542485e-01  6.04821057e-01 
 1.52428000e-03  7.48480353e-01  6.07236268e-01 
 1.52528000e-03  7.48418281e-01  6.09656819e-01 
 1.52628000e-03  7.48356272e-01  6.12082501e-01 
 1.52728000e-03  7.48294328e-01  6.14513104e-01 
 1.52828000e-03  7.48232451e-01  6.16948419e-01 
 1.52928000e-03  7.48170644e-01  6.19388237e-01 
 1.53028000e-03  7.48108908e-01  6.21832346e-01 
 1.53128000e-03  7.48047248e-01  6.24280538e-01 
 1.53228000e-03  7.47985665e-01  6.26732602e-01 
 1.53328000e-03  7.47924161e-01  6.29188329e-01 
 1.53428000e-03  7.47862739e-01  6.31647508e-01 
 1.53528000e-03  7.47801402e-01  6.34109929e-01 
 1.53628000e-03  7.47740151e-01  6.36575383e-01 
 1.53728000e-03  7.47678990e-01  6.39043659e-01 
 1.53828000e-03  7.47617920e-01  6.41514547e-01 
 1.53928000e-03  7.47556944e-01  6.43987837e-01 
 1.54028000e-03  7.47496065e-01  6.46463319e-01 
 1.54128000e-03  7.47435284e-01  6.48940783e-01 
 1.54228000e-03  7.47374605e-01  6.51420020e-01 
 1.54328000e-03  7.47314030e-01  6.53900820e-01 
 1.54428000e-03  7.47253560e-01  6.56382973e-01 
 1.54528000e-03  7.47193199e-01  6.58866269e-01 
 1.54628000e-03  7.47132949e-01  6.61350500e-01 
 1.54728000e-03  7.47072811e-01  6.63835456e-01 
 1.54828000e-03  7.47012790e-01  6.66320928e-01 
 1.54928000e-03  7.46952886e-01  6.68806708e-01 
 1.55028000e-03  7.46893103e-01  6.71292586e-01 
 1.55128000e-03  7.46833442e-01  6.73778355e-01 
 1.55228000e-03  7.46773907e-01  6.76263806e-01 
 1.55328000e-03  7.46714498e-01  6.78748732e-01 
 1.55428000e-03  7.46655220e-01  6.81232924e-01 
 1.55528000e-03  7.46596073e-01  6.83716177e-01 
 1.55628000e-03  7.46537061e-01  6.86198282e-01 
 1.55728000e-03  7.46478186e-01  6.88679033e-01 
 1.55828000e-03  7.46419449e-01  6.91158225e-01 
 1.55928000e-03  7.46360854e-01  6.93635651e-01 
 1.56028000e-03  7.46302403e-01  6.96111106e-01 
 1.56128000e-03  7.46244097e-01  6.98584384e-01 
 1.56228000e-03  7.46185940e-01  7.01055283e-01 
 1.56328000e-03  7.46127934e-01  7.03523596e-01 
 1.56428000e-03  7.46070080e-01  7.05989122e-01 
 1.56528000e-03  7.46012381e-01  7.08451657e-01 
 1.56628000e-03  7.45954840e-01  7.10910999e-01 
 1.56728000e-03  7.45897459e-01  7.13366945e-01 
 1.56828000e-03  7.45840239e-01  7.15819296e-01 
 1.56928000e-03  7.45783184e-01  7.18267849e-01 
 1.57028000e-03  7.45726295e-01  7.20712406e-01 
 1.57128000e-03  7.45669575e-01  7.23152767e-01 
 1.57228000e-03  7.45613026e-01  7.25588734e-01 
 1.57328000e-03  7.45556650e-01  7.28020108e-01 
 1.57428000e-03  7.45500450e-01  7.30446694e-01 
 1.57528000e-03  7.45444427e-01  7.32868295e-01 
 1.57628000e-03  7.45388584e-01  7.35285880e-01 
 1.57728000e-03  7.45332923e-01  7.37697019e-01 
 1.57828000e-03  7.45277446e-01  7.40102432e-01 
 1.57928000e-03  7.45222156e-01  7.42502097e-01 
 1.58028000e-03  7.45167054e-01  7.44895816e-01 
 1.58128000e-03  7.45112143e-01  7.47283392e-01 
 1.58228000e-03  7.45057425e-01  7.49664636e-01 
 1.58328000e-03  7.45002902e-01  7.52039358e-01 
 1.58428000e-03  7.44948577e-01  7.54406532e-01 
 1.58528000e-03  7.44894451e-01  7.56767591e-01 
 1.58628000e-03  7.44840526e-01  7.59121686e-01 
 1.58728000e-03  7.44786805e-01  7.61468507e-01 
 1.58828000e-03  7.44733290e-01  7.63807876e-01 
 1.58928000e-03  7.44679983e-01  7.66139616e-01 
 1.59028000e-03  7.44626886e-01  7.68463547e-01 
 1.59128000e-03  7.44574001e-01  7.70779488e-01 
 1.59228000e-03  7.44521330e-01  7.73087264e-01 
 1.59328000e-03  7.44468876e-01  7.75386697e-01 
 1.59428000e-03  7.44416640e-01  7.77677612e-01 
 1.59528000e-03  7.44364624e-01  7.79959837e-01 
 1.59628000e-03  7.44312831e-01  7.82233198e-01 
 1.59728000e-03  7.44261262e-01  7.84497526e-01 
 1.59828000e-03  7.44209920e-01  7.86752651e-01 
 1.59928000e-03  7.44158807e-01  7.88998405e-01 
 1.60028000e-03  7.44107924e-01  7.91234624e-01 
 1.60128000e-03  7.44057273e-01  7.93461142e-01 
 1.60228000e-03  7.44006858e-01  7.95677797e-01 
 1.60328000e-03  7.43956678e-01  7.97884428e-01 
 1.60428000e-03  7.43906738e-01  8.00080876e-01 
 1.60528000e-03  7.43857038e-01  8.02266983e-01 
 1.60628000e-03  7.43807580e-01  8.04442594e-01 
 1.60728000e-03  7.43758367e-01  8.06607554e-01 
 1.60828000e-03  7.43709401e-01  8.08761711e-01 
 1.60928000e-03  7.43660682e-01  8.10904916e-01 
 1.61028000e-03  7.43612214e-01  8.13037019e-01 
 1.61128000e-03  7.43563999e-01  8.15157874e-01 
 1.61228000e-03  7.43516037e-01  8.17267336e-01 
 1.61328000e-03  7.43468331e-01  8.19365263e-01 
 1.61428000e-03  7.43420883e-01  8.21451515e-01 
 1.61528000e-03  7.43373695e-01  8.23525951e-01 
 1.61628000e-03  7.43326768e-01  8.25588437e-01 
 1.61728000e-03  7.43280105e-01  8.27638836e-01 
 1.61828000e-03  7.43233707e-01  8.29677017e-01 
 1.61928000e-03  7.43187577e-01  8.31702849e-01 
 1.62028000e-03  7.43141715e-01  8.33716204e-01 
 1.62128000e-03  7.43096124e-01  8.35716955e-01 
 1.62228000e-03  7.43050805e-01  8.37704978e-01 
 1.62328000e-03  7.43005761e-01  8.39680152e-01 
 1.62428000e-03  7.42960993e-01  8.41642356e-01 
 1.62528000e-03  7.42916503e-01  8.43591473e-01 
 1.62628000e-03  7.42872293e-01  8.45527388e-01 
 1.62728000e-03  7.42828363e-01  8.47449987e-01 
 1.62828000e-03  7.42784718e-01  8.49359159e-01 
 1.62928000e-03  7.42741356e-01  8.51254796e-01 
 1.63028000e-03  7.42698282e-01  8.53136791e-01 
 1.63128000e-03  7.42655496e-01  8.55005041e-01 
 1.63228000e-03  7.42612999e-01  8.56859442e-01 
 1.63328000e-03  7.42570794e-01  8.58699896e-01 
 1.63428000e-03  7.42528883e-01  8.60526306e-01 
 1.63528000e-03  7.42487267e-01  8.62338575e-01 
 1.63628000e-03  7.42445947e-01  8.64136612e-01 
 1.63728000e-03  7.42404925e-01  8.65920325e-01 
 1.63828000e-03  7.42364203e-01  8.67689627e-01 
 1.63928000e-03  7.42323783e-01  8.69444432e-01 
 1.64028000e-03  7.42283665e-01  8.71184657e-01 
 1.64128000e-03  7.42243853e-01  8.72910219e-01 
 1.64228000e-03  7.42204346e-01  8.74621039e-01 
 1.64328000e-03  7.42165147e-01  8.76317043e-01 
 1.64428000e-03  7.42126258e-01  8.77998153e-01 
 1.64528000e-03  7.42087679e-01  8.79664300e-01 
 1.64628000e-03  7.42049413e-01  8.81315412e-01 
 1.64728000e-03  7.42011461e-01  8.82951421e-01 
 1.64828000e-03  7.41973824e-01  8.84572264e-01 
 1.64928000e-03  7.41936504e-01  8.86177876e-01 
 1.65028000e-03  7.41899502e-01  8.87768197e-01 
 1.65128000e-03  7.41862820e-01  8.89343167e-01 
 1.65228000e-03  7.41826459e-01  8.90902731e-01 
 1.65328000e-03  7.41790421e-01  8.92446833e-01 
 1.65428000e-03  7.41754707e-01  8.93975422e-01 
 1.65528000e-03  7.41719318e-01  8.95488448e-01 
 1.65628000e-03  7.41684257e-01  8.96985862e-01 
 1.65728000e-03  7.41649524e-01  8.98467620e-01 
 1.65828000e-03  7.41615120e-01  8.99933676e-01 
 1.65928000e-03  7.41581047e-01  9.01383990e-01 
 1.66028000e-03  7.41547307e-01  9.02818521e-01 
 1.66128000e-03  7.41513901e-01  9.04237233e-01 
 1.66228000e-03  7.41480829e-01  9.05640089e-01 
 1.66328000e-03  7.41448094e-01  9.07027056e-01 
 1.66428000e-03  7.41415696e-01  9.08398101e-01 
 1.66528000e-03  7.41383638e-01  9.09753195e-01 
 1.66628000e-03  7.41351919e-01  9.11092311e-01 
 1.66728000e-03  7.41320542e-01  9.12415420e-01 
 1.66828000e-03  7.41289507e-01  9.13722501e-01 
 1.66928000e-03  7.41258817e-01  9.15013528e-01 
 1.67028000e-03  7.41228471e-01  9.16288483e-01 
 1.67128000e-03  7.41198472e-01  9.17547345e-01 
 1.67228000e-03  7.41168820e-01  9.18790097e-01 
 1.67328000e-03  7.41139517e-01  9.20016723e-01 
 1.67428000e-03  7.41110564e-01  9.21227209e-01 
 1.67528000e-03  7.41081962e-01  9.22421542e-01 
 1.67628000e-03  7.41053711e-01  9.23599710e-01 
 1.67728000e-03  7.41025814e-01  9.24761705e-01 
 1.67828000e-03  7.40998271e-01  9.25907518e-01 
 1.67928000e-03  7.40971084e-01  9.27037142e-01 
 1.68028000e-03  7.40944253e-01  9.28150571e-01 
 1.68128000e-03  7.40917779e-01  9.29247801e-01 
 1.68228000e-03  7.40891664e-01  9.30328830e-01 
 1.68328000e-03  7.40865909e-01  9.31393655e-01 
 1.68428000e-03  7.40840514e-01  9.32442276e-01 
 1.68528000e-03  7.40815481e-01  9.33474695e-01 
 1.68628000e-03  7.40790810e-01  9.34490912e-01 
 1.68728000e-03  7.40766503e-01  9.35490931e-01 
 1.68828000e-03  7.40742561e-01  9.36474756e-01 
 1.68928000e-03  7.40718984e-01  9.37442391e-01 
 1.69028000e-03  7.40695773e-01  9.38393843e-01 
 1.69128000e-03  7.40672930e-01  9.39329117e-01 
 1.69228000e-03  7.40650455e-01  9.40248223e-01 
 1.69328000e-03  7.40628349e-01  9.41151169e-01 
 1.69428000e-03  7.40606613e-01  9.42037963e-01 
 1.69528000e-03  7.40585247e-01  9.42908616e-01 
 1.69628000e-03  7.40564254e-01  9.43763139e-01 
 1.69728000e-03  7.40543633e-01  9.44601542e-01 
 1.69828000e-03  7.40523385e-01  9.45423839e-01 
 1.69928000e-03  7.40503512e-01  9.46230041e-01 
 1.70028000e-03  7.40484013e-01  9.47020162e-01 
 1.70128000e-03  7.40464890e-01  9.47794215e-01 
 1.70228000e-03  7.40446144e-01  9.48552214e-01 
 1.70328000e-03  7.40427774e-01  9.49294175e-01 
 1.70428000e-03  7.40409783e-01  9.50020111e-01 
 1.70528000e-03  7.40392170e-01  9.50730039e-01 
 1.70628000e-03  7.40374936e-01  9.51423972e-01 
 1.70728000e-03  7.40358083e-01  9.52101929e-01 
 1.70828000e-03  7.40341610e-01  9.52763923e-01 
 1.70928000e-03  7.40325518e-01  9.53409972e-01 
 1.71028000e-03  7.40309808e-01  9.54040092e-01 
 1.71128000e-03  7.40294481e-01  9.54654299e-01 
 1.71228000e-03  7.40279537e-01  9.55252610e-01 
 1.71328000e-03  7.40264977e-01  9.55835041e-01 
 1.71428000e-03  7.40250801e-01  9.56401609e-01 
 1.71528000e-03  7.40237010e-01  9.56952330e-01 
 1.71628000e-03  7.40223604e-01  9.57487222e-01 
 1.71728000e-03  7.40210584e-01  9.58006299e-01 
 1.71828000e-03  7.40197951e-01  9.58509580e-01 
 1.71928000e-03  7.40185705e-01  9.58997079e-01 
 1.72028000e-03  7.40173846e-01  9.59468813e-01 
 1.72128000e-03  7.40162375e-01  9.59924797e-01 
 1.72228000e-03  7.40151293e-01  9.60365047e-01 
 1.72328000e-03  7.40140599e-01  9.60789578e-01 
 1.72428000e-03  7.40130295e-01  9.61198405e-01 
 1.72528000e-03  7.40120380e-01  9.61591543e-01 
 1.72628000e-03  7.40110855e-01  9.61969006e-01 
 1.72728000e-03  7.40101721e-01  9.62330808e-01 
 1.72828000e-03  7.40092977e-01  9.62676962e-01 
 1.72928000e-03  7.40084624e-01  9.63007482e-01 
 1.73028000e-03  7.40076663e-01  9.63322379e-01 
 1.73128000e-03  7.40069094e-01  9.63621667e-01 
 1.73228000e-03  7.40061917e-01  9.63905358e-01 
 1.73328000e-03  7.40055132e-01  9.64173461e-01 
 1.73428000e-03  7.40048740e-01  9.64425989e-01 
 1.73528000e-03  7.40042740e-01  9.64662951e-01 
 1.73628000e-03  7.40037134e-01  9.64884356e-01 
 1.73728000e-03  7.40031921e-01  9.65090215e-01 
 1.73828000e-03  7.40027101e-01  9.65280536e-01 
 1.73928000e-03  7.40022675e-01  9.65455326e-01 
 1.74028000e-03  7.40018643e-01  9.65614592e-01 
 1.74128000e-03  7.40015006e-01  9.65758343e-01 
 1.74228000e-03  7.40011762e-01  9.65886583e-01 
 1.74328000e-03  7.40008913e-01  9.65999318e-01 
 1.74428000e-03  7.40006458e-01  9.66096554e-01 
 1.74528000e-03  7.40004397e-01  9.66178294e-01 
 1.74628000e-03  7.40002731e-01  9.66244541e-01 
 1.74728000e-03  7.40001460e-01  9.66295300e-01 
 1.74828000e-03  7.40000584e-01  9.66330571e-01 
 1.74928000e-03  7.40000102e-01  9.66350357e-01 
 1.75028000e-03  7.40000015e-01  9.66354659e-01 
 1.75128000e-03  7.40000323e-01  9.66343476e-01 
 1.75228000e-03  7.40001026e-01  9.66316809e-01 
 1.75328000e-03  7.40002124e-01  9.66274656e-01 
 1.75428000e-03  7.40003616e-01  9.66217015e-01 
 1.75528000e-03  7.40005502e-01  9.66143885e-01 
 1.75628000e-03  7.40007784e-01  9.66055262e-01 
 1.75728000e-03  7.40010460e-01  9.65951142e-01 
 1.75828000e-03  7.40013530e-01  9.65831522e-01 
 1.75928000e-03  7.40016994e-01  9.65696395e-01 
 1.76028000e-03  7.40020853e-01  9.65545757e-01 
 1.76128000e-03  7.40025105e-01  9.65379600e-01 
 1.76228000e-03  7.40029752e-01  9.65197920e-01 
 1.76328000e-03  7.40034792e-01  9.65000707e-01 
 1.76428000e-03  7.40040225e-01  9.64787953e-01 
 1.76528000e-03  7.40046051e-01  9.64559651e-01 
 1.76628000e-03  7.40052271e-01  9.64315791e-01 
 1.76728000e-03  7.40058883e-01  9.64056362e-01 
 1.76828000e-03  7.40065888e-01  9.63781356e-01 
 1.76928000e-03  7.40073285e-01  9.63490760e-01 
 1.77028000e-03  7.40081073e-01  9.63184565e-01 
 1.77128000e-03  7.40089254e-01  9.62862756e-01 
 1.77228000e-03  7.40097825e-01  9.62525324e-01 
 1.77328000e-03  7.40106788e-01  9.62172254e-01 
 1.77428000e-03  7.40116141e-01  9.61803534e-01 
 1.77528000e-03  7.40125884e-01  9.61419149e-01 
 1.77628000e-03  7.40136017e-01  9.61019087e-01 
 1.77728000e-03  7.40146540e-01  9.60603333e-01 
 1.77828000e-03  7.40157451e-01  9.60171872e-01 
 1.77928000e-03  7.40168751e-01  9.59724689e-01 
 1.78028000e-03  7.40180439e-01  9.59261768e-01 
 1.78128000e-03  7.40192515e-01  9.58783096e-01 
 1.78228000e-03  7.40204978e-01  9.58288655e-01 
 1.78328000e-03  7.40217828e-01  9.57778430e-01 
 1.78428000e-03  7.40231064e-01  9.57252404e-01 
 1.78528000e-03  7.40244685e-01  9.56710562e-01 
 1.78628000e-03  7.40258692e-01  9.56152887e-01 
 1.78728000e-03  7.40273083e-01  9.55579363e-01 
 1.78828000e-03  7.40287858e-01  9.54989973e-01 
 1.78928000e-03  7.40303017e-01  9.54384701e-01 
 1.79028000e-03  7.40318559e-01  9.53763530e-01 
 1.79128000e-03  7.40334482e-01  9.53126444e-01 
 1.79228000e-03  7.40350788e-01  9.52473426e-01 
 1.79328000e-03  7.40367474e-01  9.51804461e-01 
 1.79428000e-03  7.40384540e-01  9.51119532e-01 
 1.79528000e-03  7.40401986e-01  9.50418624e-01 
 1.79628000e-03  7.40419811e-01  9.49701720e-01 
 1.79728000e-03  7.40438014e-01  9.48968806e-01 
 1.79828000e-03  7.40456595e-01  9.48219867e-01 
 1.79928000e-03  7.40475553e-01  9.47454887e-01 
 1.80028000e-03  7.40494886e-01  9.46673853e-01 
 1.80128000e-03  7.40514595e-01  9.45876751e-01 
 1.80228000e-03  7.40534678e-01  9.45063567e-01 
 1.80328000e-03  7.40555135e-01  9.44234288e-01 
 1.80428000e-03  7.40575964e-01  9.43388903e-01 
 1.80528000e-03  7.40597166e-01  9.42527399e-01 
 1.80628000e-03  7.40618739e-01  9.41649766e-01 
 1.80728000e-03  7.40640683e-01  9.40755992e-01 
 1.80828000e-03  7.40662995e-01  9.39846069e-01 
 1.80928000e-03  7.40685677e-01  9.38919987e-01 
 1.81028000e-03  7.40708726e-01  9.37977738e-01 
 1.81128000e-03  7.40732142e-01  9.37019314e-01 
 1.81228000e-03  7.40755924e-01  9.36044710e-01 
 1.81328000e-03  7.40780070e-01  9.35053920e-01 
 1.81428000e-03  7.40804581e-01  9.34046940e-01 
 1.81528000e-03  7.40829455e-01  9.33023765e-01 
 1.81628000e-03  7.40854691e-01  9.31984393e-01 
 1.81728000e-03  7.40880288e-01  9.30928823e-01 
 1.81828000e-03  7.40906244e-01  9.29857055e-01 
 1.81928000e-03  7.40932560e-01  9.28769090e-01 
 1.82028000e-03  7.40959234e-01  9.27664929e-01 
 1.82128000e-03  7.40986265e-01  9.26544576e-01 
 1.82228000e-03  7.41013652e-01  9.25408036e-01 
 1.82328000e-03  7.41041393e-01  9.24255315e-01 
 1.82428000e-03  7.41069488e-01  9.23086421e-01 
 1.82528000e-03  7.41097936e-01  9.21901361e-01 
 1.82628000e-03  7.41126735e-01  9.20700147e-01 
 1.82728000e-03  7.41155884e-01  9.19482790e-01 
 1.82828000e-03  7.41185382e-01  9.18249303e-01 
 1.82928000e-03  7.41215229e-01  9.16999702e-01 
 1.83028000e-03  7.41245422e-01  9.15734003e-01 
 1.83128000e-03  7.41275961e-01  9.14452224e-01 
 1.83228000e-03  7.41306844e-01  9.13154384e-01 
 1.83328000e-03  7.41338071e-01  9.11840506e-01 
 1.83428000e-03  7.41369639e-01  9.10510613e-01 
 1.83528000e-03  7.41401549e-01  9.09164729e-01 
 1.83628000e-03  7.41433797e-01  9.07802882e-01 
 1.83728000e-03  7.41466384e-01  9.06425100e-01 
 1.83828000e-03  7.41499308e-01  9.05031414e-01 
 1.83928000e-03  7.41532567e-01  9.03621856e-01 
 1.84028000e-03  7.41566161e-01  9.02196461e-01 
 1.84128000e-03  7.41600087e-01  9.00755265e-01 
 1.84228000e-03  7.41634345e-01  8.99298307e-01 
 1.84328000e-03  7.41668934e-01  8.97825626e-01 
 1.84428000e-03  7.41703851e-01  8.96337266e-01 
 1.84528000e-03  7.41739096e-01  8.94833270e-01 
 1.84628000e-03  7.41774667e-01  8.93313686e-01 
 1.84728000e-03  7.41810562e-01  8.91778562e-01 
 1.84828000e-03  7.41846781e-01  8.90227948e-01 
 1.84928000e-03  7.41883322e-01  8.88661898e-01 
 1.85028000e-03  7.41920183e-01  8.87080467e-01 
 1.85128000e-03  7.41957364e-01  8.85483712e-01 
 1.85228000e-03  7.41994861e-01  8.83871692e-01 
 1.85328000e-03  7.42032675e-01  8.82244470e-01 
 1.85428000e-03  7.42070804e-01  8.80602109e-01 
 1.85528000e-03  7.42109245e-01  8.78944675e-01 
 1.85628000e-03  7.42147998e-01  8.77272237e-01 
 1.85728000e-03  7.42187061e-01  8.75584865e-01 
 1.85828000e-03  7.42226432e-01  8.73882633e-01 
 1.85928000e-03  7.42266110e-01  8.72165615e-01 
 1.86028000e-03  7.42306094e-01  8.70433888e-01 
 1.86128000e-03  7.42346381e-01  8.68687534e-01 
 1.86228000e-03  7.42386970e-01  8.66926633e-01 
 1.86328000e-03  7.42427860e-01  8.65151271e-01 
 1.86428000e-03  7.42469049e-01  8.63361533e-01 
 1.86528000e-03  7.42510535e-01  8.61557509e-01 
 1.86628000e-03  7.42552317e-01  8.59739290e-01 
 1.86728000e-03  7.42594393e-01  8.57906969e-01 
 1.86828000e-03  7.42636761e-01  8.56060643e-01 
 1.86928000e-03  7.42679420e-01  8.54200409e-01 
 1.87028000e-03  7.42722368e-01  8.52326367e-01 
 1.87128000e-03  7.42765603e-01  8.50438622e-01 
 1.87228000e-03  7.42809124e-01  8.48537276e-01 
 1.87328000e-03  7.42852929e-01  8.46622438e-01 
 1.87428000e-03  7.42897016e-01  8.44694217e-01 
 1.87528000e-03  7.42941383e-01  8.42752725e-01 
 1.87628000e-03  7.42986029e-01  8.40798075e-01 
 1.87728000e-03  7.43030952e-01  8.38830384e-01 
 1.87828000e-03  7.43076150e-01  8.36849770e-01 
 1.87928000e-03  7.43121621e-01  8.34856354e-01 
 1.88028000e-03  7.43167364e-01  8.32850257e-01 
 1.88128000e-03  7.43213377e-01  8.30831606e-01 
 1.88228000e-03  7.43259657e-01  8.28800526e-01 
 1.88328000e-03  7.43306204e-01  8.26757148e-01 
 1.88428000e-03  7.43353015e-01  8.24701602e-01 
 1.88528000e-03  7.43400088e-01  8.22634021e-01 
 1.88628000e-03  7.43447422e-01  8.20554540e-01 
 1.88728000e-03  7.43495015e-01  8.18463298e-01 
 1.88828000e-03  7.43542864e-01  8.16360433e-01 
 1.88928000e-03  7.43590968e-01  8.14246087e-01 
 1.89028000e-03  7.43639326e-01  8.12120403e-01 
 1.89128000e-03  7.43687934e-01  8.09983527e-01 
 1.89228000e-03  7.43736792e-01  8.07835605e-01 
 1.89328000e-03  7.43785896e-01  8.05676786e-01 
 1.89428000e-03  7.43835247e-01  8.03507222e-01 
 1.89528000e-03  7.43884840e-01  8.01327065e-01 
 1.89628000e-03  7.43934675e-01  7.99136470e-01 
 1.89728000e-03  7.43984749e-01  7.96935593e-01 
 1.89828000e-03  7.44035061e-01  7.94724593e-01 
 1.89928000e-03  7.44085609e-01  7.92503629e-01 
 1.90028000e-03  7.44136390e-01  7.90272862e-01 
 1.90128000e-03  7.44187402e-01  7.88032456e-01 
 1.90228000e-03  7.44238644e-01  7.85782576e-01 
 1.90328000e-03  7.44290113e-01  7.83523388e-01 
 1.90428000e-03  7.44341808e-01  7.81255060e-01 
 1.90528000e-03  7.44393726e-01  7.78977762e-01 
 1.90628000e-03  7.44445865e-01  7.76691665e-01 
 1.90728000e-03  7.44498224e-01  7.74396942e-01 
 1.90828000e-03  7.44550800e-01  7.72093766e-01 
 1.90928000e-03  7.44603591e-01  7.69782313e-01 
 1.91028000e-03  7.44656595e-01  7.67462759e-01 
